"","Gene_ID","L1_B16","L1_B20","L1_M16","L1_M20","L14_B16","L14_B20","L14_M16","L14_M20","T23_B16","T23_B20","T23_M16","T23_M20","WT_B16","WT_B20","WT_M16","WT_M20"
"19448","AT3G20280",164.116209845053,167.191631886141,186.695522308366,140.03405509216,177.575520016819,174.587624151967,178.373650943634,149.468996069069,190.259402026885,194.193210966112,184.361903936563,154.407822161967,152.470930130939,180.351950752698,207.030526496136,134.477907749753
"19449","AT3G20290",2123.81910344023,2233.55729858361,2306.35741819907,2308.68971930078,2089.87395249225,2434.23732308201,2207.08681182919,2259.29663271227,2191.38245290813,2283.02837065548,2345.7815794495,2411.91299615879,2112.37240944348,2438.64648506331,2111.46712026015,2570.61946878279
"19450","AT3G20300",2215.88430716206,1764.47774894506,2525.12240878282,2187.55898741789,2378.21190330217,2204.09119458284,2796.36070919985,1857.48674436527,2095.79865100259,2036.67929861658,2841.26444693852,2340.90918509915,2436.64310114537,2670.98785421045,2356.72636277096,3050.3717107031
"19451","AT3G20310",1038.62373363297,809.173895033029,976.400849748275,754.59889496424,857.664997328686,867.064392685074,976.274530268716,760.475139806792,973.560797425102,879.605118992816,1019.87758418172,779.649492619359,981.933977007519,814.646086814985,1081.97630250128,791.881670954726
"19452","AT3G20320",968.175587918368,899.575634509691,1034.18958952743,1069.17870101603,1074.87833146079,948.029671417111,1073.22695220232,1102.46839237605,936.437223990308,902.573541502251,938.951317140401,965.882063796841,894.667675181735,838.106003513331,977.029373300324,958.622933156943
"19453","AT3G20330",1069.95660016102,1462.94683582233,991.43820206775,1275.16343366389,1250.91277890439,1408.13470336648,1077.75134983961,1335.84100226433,995.588870046167,1527.27734165271,984.295043936821,1190.70871308729,1182.25461821947,1347.74575439732,946.019606880632,1150.54725004562
"19454","AT3G20340",4.3717758672499,6.5701544447481,2.2600241947215,3.4767074205875,2.58994395487212,6.4794171102119,3.57267383504441,7.76727588640359,1.24014594557581,12.743159527557,0.322940432017902,8.50213414520478,1.67783486905344,16.4498105258233,7.53267570111074,16.599027810517
"19455","AT3G20350",397.419342923437,310.619106791833,427.858034110833,366.566913471767,357.004465522672,325.517962035086,408.912351305532,394.120335648092,324.655599045348,353.902642743344,347.129658028732,383.946652819083,303.567902696418,336.753231855952,397.367062452808,399.240798489345
"19456","AT3G20360",1.79253754687352,0.752041129293687,0,0,0.61360325870508,0,0.729893038423263,0.629787948393333,2.08049824964914,0.329964987854051,1.61470216008951,0,2.69808568131891,0.271102531610178,0.299624535398586,0.96250709290143
"19457","AT3G20362",0,0,0.627796061890073,0,0,0,0,0,0,0,0,0,0,0,0,0
